-0.0736837|-0.650885|0.0293155|-6.62337|0.145805|0.0346306|-0.0126174|
-0.0736837|-1.64936|0.0293155|-6.62337|0.145805|-0.774439|0.287189|
-0.0736837|-0.422366|-0.0237942|-7.80922|0.145805|-0.774439|0.287189|
-0.955181|-1.64191|0.0267379|-6.42701|0.145805|0.278189|-0.324823|
0.397678|-0.53611|0.0267379|-7.65262|0.145805|-0.732117|0.283522|
-0.940414|-1.66604|0.0267379|-6.44618|0.145805|0.224906|-0.633075|
-0.434846|-0.525736|0.0267379|-6.44618|0.0707802|0.00729275|0.0218857|
-0.434846|-0.525736|0.0267379|-6.44618|0.0707802|0.00729275|0.0218857|
-0.434846|-0.525736|0.0267379|-6.44618|0.0707802|0.00729275|0.0218857|
0.832592|-0.525736|0.0267379|-6.44618|0.0707802|0.00729275|0.0218857|
-0.921686|-0.525736|0.0267379|-6.44618|0.0707802|0.00729275|0.0218857|
-0.405191|-0.525736|0.0267379|-6.44618|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.5548|0.0267379|-6.44618|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.5548|-0.843604|-6.39949|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.5548|-1.39|-6.39949|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.5548|0.111246|-6.39949|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.5548|-0.446034|-6.39949|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.93892|-0.446034|-6.39949|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.1611|-0.446034|-6.39949|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.1611|-0.895961|-6.45857|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.1611|-0.0206464|-6.45857|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.1611|0.33094|-6.45857|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.1611|-0.759833|-6.45857|0.0707802|0.00729275|0.0218857|
-0.0536076|-2.00742|-0.759833|-6.45857|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.61147|0.401672|-6.45857|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.61147|0.401672|-8.10142|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.61147|-0.539254|-8.10142|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.61147|0.37407|-8.10142|0.0707802|0.00729275|0.0218857|
-0.0536076|-2.0104|0.37407|-8.10142|0.0707802|0.00729275|0.0218857|
-0.0536076|-1.02866|0.37407|-8.10142|0.0707802|0.00729275|0.0218857|
-0.645878|-1.02866|0.37407|-8.10142|0.0707802|0.00729275|0.0218857|
0.393425|-1.02866|0.37407|-8.10142|0.0707802|0.00729275|0.0218857|
